name,apparent magnitude,latitude,longitude,x,y,z,r,g,b
,4.14,0.09954977571598722,-0.882891731815076,-31.060832,37.795209,4.886214,0.831275,0.870825,0.0
,5.24,-0.4582361951111112,-0.8819618203896135,-40.516266,49.207344,-31.440558,0.7973125,0.8503124999999999,0.0
,5.96,0.5725032677583229,-0.8800106295523463,-66.776678,80.779151,67.548392,1.0,0.8852,0.7379876859504133
,5.66,0.9320326811821602,-0.8797757955014901,-31.043434,37.535154,65.590626,1.0,0.9048,0.7853071074380166
,6.32,-0.3444739589500389,-0.8784610389759626,-216.908383,261.565573,-121.91392,1.0,0.8210666666666666,0.6037685950413223
,6.45,-0.9266019495882397,-0.8781322189448872,-61.558212,74.182279,-128.34416,0.74875,0.80875,0.0
,4.45,0.058319042491376726,-0.8780869276507978,-72.861703,87.795627,6.661268,1.0,0.8712,0.7063748760330579
,6.34,0.9237168854281079,-0.8770352795100088,-87.21453,104.865795,180.508814,1.0,0.8574666666666667,0.6771347933884299
,5.19,-1.2284804500116562,-0.8766540996013733,-15.812765,18.998275,-69.365337,0.835525,0.873575,0.0
,5.05,-0.39552433342538995,-0.8764525140727679,-11.454706,13.756704,-7.474291,1.0,0.9373333333333334,0.8717355371900827
,6.47,1.0461350994677387,-0.8762943872425377,-40.891496,49.09349,110.394477,0.8448749999999999,0.879625,0.0
,5.63,1.1348289097830286,-0.8761752685210887,-3.880282,4.657464,13.012521,1.0,0.9509333333333333,0.9107821487603306
,6.35,-1.0527352889269581,-0.876066621775152,-43.426488,52.112878,-119.011162,0.8184525,0.8686524999999999,0.0
,5.91,0.919991375419971,-0.8757456557257106,-62.077861,74.446242,127.295615,1.0,0.8777333333333334,0.7209007438016529
,6.12,-0.6389071814904204,-0.8754194536885125,-19.46632,23.329362,-22.570764,1.0,0.9765333333333334,0.9889467768595042
,5.45,-0.9326998856486126,-0.8752932663835934,-52.07187,62.389258,-109.581393,0.72859,0.79179,0.0
,6.46,0.13993351810789736,-0.8752422155029725,-64.683806,77.491928,14.21789,1.0,0.8893333333333333,0.7476694214876034
,4.86,-0.5159382462586154,-0.8739389781505084,-41.817563,49.965426,-36.955019,1.0,0.9133333333333333,0.8070247933884298
,6.16,1.2850803082832334,-0.8739279825762208,-20.509435,24.505065,108.782475,1.0,0.8977333333333334,0.7678346280991737
,5.18,-0.9259797048033187,-0.8728386353235883,-52.410933,62.483086,-108.44107,0.7195806250000001,0.784280625,0.0
,4.98,-0.21773631681111003,-0.8725574627810926,-74.725017,89.034455,-25.716635,1.0,0.8446666666666667,0.6514607438016529
,3.97,-0.6162469958531249,-0.8722179089751166,-66.942302,79.706384,-73.721425,1.0,0.9085333333333333,0.7947252892561983
,6.39,0.34920177664101126,-0.8721977504222564,-112.748122,134.240678,63.833677,1.0,0.9026666666666666,0.7799834710743803
,4.59,1.122734284212191,-0.871729129518096,-21.882091,26.028746,70.744858,1.0,0.8761333333333333,0.7173066942148761
,5.56,-0.9252932493552167,-0.8713937645023248,-57.03779,67.799932,-117.643286,0.7328906249999999,0.7953906249999999,0.0
,3.6,-0.9236611745183843,-0.8713851251225274,-58.71851,69.796529,-120.698168,0.70744,0.7742399999999999,0.0
,6.21,0.5574912894361916,-0.8713343360412951,-67.698178,80.461995,65.558779,1.0,0.9798666666666667,0.9995728099173554
,5.2,-0.7027371883614318,-0.8712694097931206,-42.06432,49.988581,-55.334753,0.7995306249999999,0.8522306249999999,0.0
,6.42,0.34330518176314834,-0.8710583994865545,-132.410025,157.286366,73.493827,1.0,0.8973333333333333,0.7668595041322315
,6.29,0.3411212512701279,-0.8707002579240452,-109.202884,129.624965,60.169858,0.90225,0.91675,0.0
,5.67,-0.788733539957887,-0.8701004755265972,-134.433121,159.379419,-209.899885,1.0,0.8072,0.5466446280991736
,4.31,-1.043026266644209,-0.8699716702278003,-143.69503,170.315593,-382.271019,0.7378806250000001,0.799580625,0.0
,3.77,-0.8141741747199497,-0.8699324003196298,-44268.895114,52465.832585,-72715.89497,1.0,0.944,0.8906611570247934
,6.34,-1.0043582701734717,-0.8694983369346595,-23.253144,27.534544,-56.670232,0.9184,0.9272,0.0
,5.35,0.7999543838920062,-0.868223897514853,-24.887733,29.393936,39.652877,1.0,0.9009333333333334,0.775689173553719
,5.9,-0.8538618448995795,-0.8679141888390862,-257.422573,303.84137,-456.862875,0.6974724999999999,0.7660724999999999,0.0
,4.74,-0.8258396238277218,-0.8673460841675623,-342.599425,403.912027,-574.310463,0.8882249999999999,0.907675,0.0
,5.46,-1.378170602984297,-0.8668772014640143,-11.766312,13.859003,-93.210509,0.748100625,0.8082006249999999,0.0
,4.87,-0.2782645447097836,-0.8651498491033154,-40.492194,47.526772,-17.836846,1.0,0.8916,0.7530461983471075
,5.2,-0.7925664749814842,-0.8641626036119247,-45580.543048,53392.26054,-71215.733183,0.902675,0.917025,0.0
,6.46,-0.20884623791998164,-0.8632243146060523,-60.386241,70.601119,-19.689598,0.8979999999999999,0.914,0.0
,5.48,-0.8394874877130794,-0.8627604060908728,-43432.794812,50732.173445,-74430.094637,0.70519,0.77239,0.0
,5.49,-0.9267708101933702,-0.8625562025683892,-59.811937,69.835236,-122.463441,0.731655625,0.794355625,0.0
,6.26,-0.973449658491251,-0.8624213758836727,-36.483763,42.586248,-82.436339,1.0,0.8762666666666666,0.7176052892561984
,4.83,-0.9270138996515879,-0.8620912468556581,-58.047162,67.710972,-118.845793,0.704630625,0.771930625,0.0
,6.42,-0.6273289464853703,-0.8597929100301692,-69.793869,81.035531,-77.540911,0.8380749999999999,0.875225,0.0
,6.21,0.8185741672175199,-0.8595625265689059,-56.528783,65.603403,92.543971,1.0,0.9025333333333333,0.7796521487603307
,6.05,-1.380033270721903,-0.8586807862307981,-11.503845,13.326914,-91.166405,0.927325,0.932975,0.0
,5.62,0.22132303823712846,-0.8586781682369203,-181.107864,209.805325,62.363773,1.0,0.9753333333333333,0.985146694214876
,4.3,0.05931784206241552,-0.8585946542322129,-117.329664,135.898249,10.66243,0.69424,0.7634399999999999,0.0
,4.66,0.37469602791769513,-0.8583273570572693,-33.797361,39.125009,20.33287,0.8342499999999999,0.87275,0.0
,3.68,-0.5792116850844584,-0.8569900857843914,-147.689477,170.508984,-147.537653,0.70075,0.7687499999999999,0.0
,5.15,-0.8695719374692159,-0.8566458195894355,-240.090973,276.994639,-434.121109,0.691580625,0.7612806249999999,0.0
,4.63,-0.12625240570028942,-0.8566384892065774,-153.247381,176.799963,-29.697511,1.0,0.9213333333333333,0.8280000000000001
,6.33,-1.1905166589875136,-0.8556237547794677,-69.542978,80.066716,-265.302977,1.0,0.8331999999999999,0.6299969008264463
,6.37,0.07565230871866038,-0.85522739050634,-198.836198,228.742343,22.972719,0.79,0.8440000000000001,0.0
,4.05,-0.7443702897917971,-0.853469407617269,-33.930288,38.895322,-47.544435,1.0,0.9168,0.8160409917355372
,6.03,-1.1488704675877586,-0.8530287992476028,-15.787863,18.082147,-53.476112,0.922225,0.929675,0.0
,3.94,0.3168524654744393,-0.8522224571331809,-25.041776,28.63397,12.473108,1.0,0.8889333333333334,0.7467255371900826
,1.93,-0.9548490563342167,-0.8521415611223514,-9.394033,10.739813,-20.158771,0.848275,0.881825,0.0
,5.63,0.17595833559953675,-0.851936048602929,-84.09342,96.100921,22.704548,0.769500625,0.826400625,0.0
,5.74,-0.6483418031081711,-0.8514349645746816,-254.953231,291.062981,-293.13867,0.724350625,0.788250625,0.0
,6.1,-0.3694482591892612,-0.8512006541226012,-51.865763,59.183681,-30.472613,0.912875,0.923625,0.0
,6.13,0.09914496404927965,-0.8507548097651788,-42.361326,48.294761,6.390092,0.9149999999999999,0.925,0.0
,6.2,-1.024932717541464,-0.8504445774906373,-89.884851,102.410704,-224.325486,0.759980625,0.818280625,0.0
,6.41,-0.04539709594850875,-0.8493376896790223,-40.753433,46.329053,-2.803049,1.0,0.9638666666666666,0.9495100000000001
,6.12,0.5357768453606744,-0.8492900421904432,-102.89117,116.956839,92.483481,1.0,0.9086666666666666,0.7950640495867769
,6.45,0.08140871875100303,-0.848312483276401,-107.689543,122.170139,13.287392,1.0,0.8696,0.7028780165289257
,6.07,-0.44310572638606216,-0.8472639767282651,-62.108027,70.310703,-44.522099,0.8656999999999999,0.8931,0.0
,5.79,-1.3876130785836818,-0.8468322695377845,-18.448796,20.867393,-150.346976,1.0,0.8206666666666667,0.6020299586776859
,3.87,-0.8035762387958673,-0.8463649576305627,-261.370054,295.35393,-409.001899,0.836375,0.874125,0.0
,5.7,-0.035755774987444436,-0.8463047437713697,-61.327032,69.292461,-3.310018,1.0,0.8870666666666667,0.7423404132231405
,6.22,-0.1921043416031512,-0.8459848249194787,-199.631608,225.415337,-58.565997,1.0,0.8198,0.5938512396694214
,4.32,-0.23645232013828618,-0.8448457357831649,-48.487966,54.625007,-17.599924,1.0,0.9133333333333333,0.8070247933884298
,6.21,-0.7177734442134582,-0.8447567239913127,-109.913737,123.803228,-144.551575,0.7828125,0.8378125,0.0
,5.43,-0.8013243626350666,-0.8442632321453112,-46217.834071,52006.506278,-71827.816096,0.9311499999999999,0.93545,0.0
,4.03,0.5019549126377322,-0.843443276462725,-59.175263,66.476982,48.846771,1.0,0.8990666666666667,0.771095785123967
,4.5,-0.9908195068196565,-0.843390131187001,-67.604379,75.938075,-155.190471,0.7068756249999999,0.773775625,0.0
,3.38,0.1120293511066447,-0.8431021518604223,-26.198413,29.410867,4.431082,1.0,0.942,0.8849400826446281
,6.33,-0.6042843869869081,-0.84290370792447,-210.569086,236.294637,-218.52829,0.731655625,0.794355625,0.0
,5.89,0.21135853465847235,-0.8424110014766324,-35.124361,39.376468,11.321589,0.881,0.903,0.0
,5.28,-0.033109471868985586,-0.8410315805023186,-82.060218,91.739264,-4.076776,0.8546499999999999,0.88595,0.0
,5.71,-0.8055639593743785,-0.8407509315585981,-46196.711456,51616.475939,-72122.141674,1.0,0.9594666666666667,0.93616
,6.48,-0.2976288680409056,-0.8405600798048927,-120.551732,134.643046,-55.435563,1.0,0.9428,0.8872240495867768
,6.35,-0.7284444396200292,-0.8391838004232325,-14.52996,16.18351,-19.402857,1.0,0.9562666666666667,0.9265639669421488
,6.29,-0.9224091451261737,-0.8377412857964587,-57.318672,63.656793,-113.058097,0.7507056249999999,0.8104056249999999,0.0
,6.09,-0.11447333565821236,-0.8374033027868106,-143.631278,159.404956,-24.670294,1.0,0.8624,0.6874366942148762
,6.43,-0.741126944442816,-0.8371197740498236,-238.634394,264.690441,-326.144972,0.7018525,0.7696525,0.0
,6.42,-0.49984135382015205,-0.8366943500446506,-125.632823,139.231281,-102.411597,1.0,0.8514666666666666,0.6649104132231405
,4.35,0.1018890405124352,-0.8358694201736949,-72.427474,80.133985,11.043767,0.78711,0.84151,0.0
,6.42,-0.018235828343367476,-0.8350345419260036,-114.707803,126.70026,-3.117063,1.0,0.8810666666666667,0.7284647933884298
,6.2,1.1642756860436565,-0.8341750545358587,-40.679297,44.854817,140.658913,0.7448724999999999,0.8054724999999999,0.0
,5.3,-0.06009208757189273,-0.8318146712554618,-92.862014,101.909122,-8.295034,0.762,0.8200000000000001,0.0
,5.47,-0.7037195120243318,-0.8305467768203507,-199.319825,218.182371,-250.797797,0.85805,0.88815,0.0
,6.48,-0.36736458040847525,-0.8301263270035453,-49.431516,54.06377,-28.191228,0.9388,0.9404,0.0
,4.94,-0.7907715958320259,-0.8299302392620836,-161.453862,176.514292,-241.801472,0.848275,0.881825,0.0
,6.1,-1.266258014404611,-0.8297488122863386,-126.511737,138.262534,-596.240906,0.908625,0.920875,0.0
,5.19,-0.5721280917823142,-0.8296495903183632,-38.958079,42.568082,-37.160059,1.0,0.9165333333333333,0.8153434710743802
,6.38,-0.6831498468584901,-0.8295867584652908,-39.82221,43.506875,-48.00301,0.9358249999999999,0.938475,0.0
,5.86,-0.5142263051552117,-0.828869166343334,-135.558135,147.887567,-113.332044,1.0,0.9069333333333334,0.7906730578512398
,6.0,-0.7346054344262766,-0.8275028353384098,-386.298524,420.27948,-515.611238,0.7397724999999999,0.8011725,0.0
,6.17,-0.49947167563128714,-0.8274578058437085,-68.441953,74.455741,-55.180053,0.7792656250000001,0.8347656250000001,0.0
,4.02,-0.4836280130139956,-0.8267090595946028,-38.119847,41.407111,-29.561085,1.0,0.8637333333333334,0.6902598347107438
,6.22,0.5809337490975236,-0.8266875920448035,-16.053401,17.437003,15.560121,1.0,0.9601333333333333,0.9381711570247934
,5.09,-0.8120875114261429,-0.8265980566541761,-46602.883627,50610.320399,-72572.492855,0.687390625,0.7578906249999999,0.0
,5.34,-1.1657574356720146,-0.8265053796708954,-13.860653,15.049567,-47.720357,1.0,0.9769333333333333,0.9902164462809918
,6.41,0.3286835986881033,-0.8257498266377069,-185.46568,201.071615,93.29408,0.8338249999999999,0.872475,0.0
,6.36,0.26791940227456007,-0.8245615192164861,-25.082997,27.12885,10.142857,1.0,0.9441333333333333,0.8910438842975207
,5.55,-0.12526622485974254,-0.8221655312193488,-92.380938,99.436769,-17.091541,0.8937499999999999,0.91125,0.0
,5.59,-1.005895678351676,-0.8220121167780988,-82.449398,88.719448,-191.095452,0.7474525,0.8076525,0.0
,6.38,-0.7705791137708325,-0.8210293218763004,-252.040538,270.673375,-359.04697,0.7178125,0.7828124999999999,0.0
,6.49,-0.7153508399452275,-0.8206251036215382,-166.549686,178.71745,-212.259645,0.7448724999999999,0.8054724999999999,0.0
,5.15,0.76317319306243,-0.820535044632136,-40.02622,42.942704,56.15105,1.0,0.9038666666666667,0.7829728099173554
,5.98,0.7330860205926605,-0.8195752880764637,-81.938528,87.739983,108.104723,1.0,0.8665333333333334,0.6962422314049588
,5.96,0.7908578849102444,-0.819448838972157,-79.084963,84.662858,117.126375,1.0,0.8689333333333333,0.7014280165289256
,6.34,0.0932060100304709,-0.8185461546830253,-210.624581,225.072349,28.814576,0.8818499999999999,0.90355,0.0
,6.49,-0.567394706491028,-0.8184039976154506,-135.600741,144.860995,-126.455719,1.0,0.8398666666666667,0.6422257024793387
,6.25,0.49321536839458824,-0.8182257122323591,-163.601239,174.711204,128.65777,1.0,0.8264,0.6216198347107438
,6.12,-0.23095840762544345,-0.8180675854021288,-69.176854,73.851172,-23.795307,1.0,0.8810666666666667,0.7284647933884298
,5.67,0.5667809614595641,-0.8177869364584078,-37.195809,39.686819,34.617526,0.9251999999999999,0.9316,0.0
,5.96,0.49446607133656745,-0.8176976628671685,-7.429298,7.925466,5.85673,1.0,0.9174666666666667,0.8177876859504133
,5.92,-0.8440254659413122,-0.8174971245361147,-144.752563,154.357021,-238.001243,0.71899,0.78379,0.0
,6.41,-0.6378365441673696,-0.8174905795514193,-193.506823,206.343451,-209.668683,1.0,0.9601333333333333,0.9381711570247934
,6.39,-0.9098210451626272,-0.8173363797120056,-52.109334,55.548962,-97.939832,0.831275,0.870825,0.0
,5.79,-0.6758628005254409,-0.8168127809364073,-114.360325,121.781054,-133.955319,1.0,0.8322666666666667,0.629801652892562
,6.02,-0.9887200328091399,-0.8156658378184595,-34.824082,36.998715,-77.2019,0.802505625,0.854805625,0.0
,6.43,-0.2958764352988556,-0.8155548348780326,-91.193201,96.866188,-40.553325,1.0,0.8890666666666667,0.74704
,6.35,1.030724086518724,-0.8155095435839431,-21.349629,22.675667,51.94872,1.0,0.9781333333333333,0.9940343801652892
,5.72,1.0814455886031218,-0.8143005540110864,-28.652957,30.359047,78.386768,0.959625,0.953875,0.0
,5.78,-1.0533744284990383,-0.8124025084495428,-149.8645,158.185354,-382.862232,0.75664,0.8154399999999999,0.0
,5.31,-0.8293940392092859,-0.8122619221782948,-35.898504,37.880981,-56.995568,0.9468749999999999,0.9456249999999999,0.0
,6.42,-0.7059427822386922,-0.8122501412058439,-195.323461,206.105199,-242.071461,1.0,0.9053333333333333,0.7866446280991736
,6.14,0.6202602408417457,-0.8118919996433341,-135.253133,142.616747,140.397947,0.8550749999999999,0.886225,0.0
,5.4,0.5337062390959858,-0.810507080881877,-83.916513,88.240042,71.955537,1.0,0.8933333333333333,0.7571900826446282
,6.01,-0.09484920261463853,-0.8102727704297971,-11.930031,12.538813,-1.646538,1.0,0.9452,0.894111652892562
,6.36,-1.0164737873354557,-0.8076482315671102,-79.437763,83.053944,-185.645772,0.7579725,0.8165725,0.0
,3.84,-1.0584481006345858,-0.8070078702645536,-33.242229,34.710992,-85.450746,0.74616,0.80656,0.0
,5.7,-0.9593336274873385,-0.8063588695821996,-9.597319,10.008309,-19.777994,1.0,0.9692,0.9659331404958678
,5.75,-0.3183688075285719,-0.8063109602942322,-89.929424,93.771666,-42.820589,1.0,0.8564,0.6749371074380166
,6.26,-0.7861254420967544,-0.805817992047006,-181.233482,188.790492,-262.08196,0.71664,0.78184,0.0
,6.28,0.30074250051987844,-0.8055509566714514,-226.583191,235.904825,101.448457,1.0,0.31999999999999995,0.0
,3.11,0.10376965023475161,-0.8054965023987892,-35.316755,36.765697,5.309278,1.0,0.9029333333333334,0.7806466115702481
,6.07,-0.13912286503022356,-0.8050616536156545,-60.740643,63.17761,-12.272059,0.9235,0.9305,0.0
,4.87,-0.48313979206233526,-0.8049194965480798,-46.537543,48.390854,-35.220779,0.89035,0.90905,0.0
,5.23,0.4874264952381585,-0.8043291389285926,-91.465643,94.995986,69.903587,1.0,0.9,0.7733884297520661
,6.47,-0.26947073818019524,-0.8032523580465749,-167.747264,173.846783,-66.722143,1.0,0.8476,0.6572098347107439
,5.44,0.2029123802625887,-0.8031751272271738,-145.027532,150.27774,42.968657,1.0,0.8384,0.639446611570248
,6.39,-0.415707809587643,-0.8031492090877821,-45.508601,47.153639,-28.928252,0.896725,0.913175,0.0
,4.68,-0.9201982318429174,-0.801450131060965,-45.64889,47.13849,-86.210555,0.739140625,0.800640625,0.0
,5.9,0.7016480854548949,-0.8006312225759292,-38.396073,39.584125,46.605028,0.99065,0.97395,0.0
,5.95,-0.2916226664860175,-0.8003696849875185,-147.901946,152.398239,-63.748827,1.0,0.8274666666666667,0.624
,6.13,0.0739422874774339,-0.800157889282789,-302.03903,311.089338,32.119525,1.0,0.8998666666666667,0.7730604132231406
,5.57,1.1275495603519807,-0.8001267351556411,-28.105408,28.94586,84.982545,1.0,0.9164,0.814994958677686
,5.43,-1.4951040500363655,-0.7998104814951796,-2.621488,2.698487,-49.608712,0.96005,0.9541499999999999,0.0
,5.72,0.7964224658045005,-0.799216458684263,-34.482375,35.448931,50.556208,1.0,0.8833333333333333,0.7336673553719008
,5.44,0.5743953617471174,-0.7987352714094877,-34.881579,35.824675,32.360217,0.906925,0.919775,0.0
,4.93,-1.033746961876593,-0.7986028009192615,-73.749993,75.72392,-177.525434,0.6996525,0.7678524999999999,0.0
,6.17,0.29921490109207044,-0.7978859941954681,-71.434642,73.241432,31.560021,1.0,0.8998666666666667,0.7730604132231406
,5.22,0.26743264739947137,-0.7974011417292635,-30.806366,31.554911,12.083025,0.8933249999999999,0.910975,0.0
,5.68,0.2719446551284346,-0.7959285201728933,-31.084454,31.746095,12.389536,0.918825,0.927475,0.0
,6.19,0.16384739120019295,-0.7954321485336263,-182.698743,186.402399,43.152171,1.0,0.9021333333333333,0.778659173553719
,5.88,-0.8477572067748789,-0.7944475210361139,-147.179649,149.867898,-238.031318,1.0,0.892,0.754
,6.25,0.5276798091750672,-0.7942221117632186,-33.620813,34.219431,27.958394,1.0,0.9701333333333333,0.9688343801652893
,4.26,0.20695592416702413,-0.7919996967601918,-39.690103,40.217629,11.863811,0.889925,0.908775,0.0
,5.8,-0.2815692034753872,-0.7909302462610323,-14.209667,14.367753,-5.845129,1.0,0.9638666666666666,0.9495100000000001
,5.17,-0.8244008267522553,-0.7903158030978674,-32.926041,33.251596,-50.595653,0.9439,0.9437,0.0
,6.3,0.3165131385612665,-0.7889811498188672,-125.85918,126.764346,58.506592,1.0,0.8318666666666668,0.629625
,3.12,0.8384880423702173,-0.788846584933539,-6.835882,6.883318,10.789878,0.924775,0.931325,0.0
,6.24,-0.5027598410354595,-0.7886107036851318,-103.279879,103.945646,-80.576322,1.0,0.9004,0.7743734710743801
,5.17,-1.0312053087000839,-0.7879957369231915,-9.573451,9.623453,-22.66639,1.0,0.9777333333333333,0.9927602479338843
,6.49,0.22819117064311395,-0.7878064559658129,-289.922226,291.322106,95.449761,1.0,0.8384,0.639446611570248
,5.23,0.5658105933020404,-0.7873865297477828,-54.00908,54.224321,48.603925,1.0,0.9116,0.8025585950413224
,6.19,-0.3352434710416015,-0.7868587421819793,-26.17863,26.255217,-12.917189,1.0,0.9718666666666667,0.9742438842975206
,4.45,-0.7200112355671954,-0.7850041553188107,-34.310322,34.283342,-42.541431,1.0,0.9472,0.8998922314049587
,6.04,-0.7535282941763992,-0.783779457782686,-165.548919,165.013913,-219.300191,0.7154725,0.7808725,0.0
,6.21,0.6563197729322073,-0.7831582078354387,-208.718852,207.785943,226.842039,1.0,0.8237333333333333,0.6139338842975206
,3.96,0.7292493680177564,-0.7826008369388142,-8.496677,8.449391,10.707365,1.0,0.9716,0.9734098347107438
,5.8,-1.0640195232195095,-0.7820714785766845,-138.290117,137.373141,-351.130024,1.0,0.8718666666666667,0.7078389256198347
,5.89,-1.1987604773632137,-0.780416906445794,-56.034692,55.479077,-202.080162,1.0,0.8163875,0.5743512396694216
,6.2,-0.4653696350166924,-0.7802045871422887,-68.668347,67.958726,-48.513756,1.0,0.8817333333333334,0.72999
,5.56,-0.7306690711912063,-0.7795176255487034,-69.696093,68.881199,-87.811681,0.726765625,0.790265625,0.0
,5.89,0.562908756527797,-0.7792801735039698,-86.073192,85.026381,76.344481,0.8674,0.8942,0.0
,6.08,0.09845377875890485,-0.7787523859381669,-225.587278,222.608604,31.3041,1.0,0.8852,0.7379876859504133
,6.39,0.6931316466500335,-0.7780701367335625,-41.729772,41.122659,48.663294,0.9634499999999999,0.95635,0.0
,5.23,-0.9108643855361769,-0.7777939383794343,-49.354354,48.609447,-89.269639,0.7360000000000001,0.798,0.0
,6.07,0.48699211769392214,-0.7774829207067289,-36.532999,35.959211,27.144452,0.933275,0.936825,0.0
,5.64,-0.00842423306047859,-0.7768179502617188,-107.236917,105.41227,-1.266793,1.0,0.8782666666666666,0.7221040495867769
,6.25,-0.687697494210779,-0.7762063868918203,-67.572027,66.341147,-77.789268,1.0,0.9,0.7733884297520661
,4.0,-1.1588301366043865,-0.7747227697611622,-10.959043,10.727523,-35.095233,0.891625,0.909875,0.0
,4.74,1.1803595234193152,-0.7742926333670083,-26.238304,25.661975,89.174849,1.0,0.8277333333333333,0.6245330578512397
,5.45,0.42678387846030924,-0.7734525191315608,-78.378182,76.527634,49.81284,0.789275625,0.843375625,0.0
,5.85,0.127378788839649,-0.7734122020258398,-137.812637,134.548004,24.666949,1.0,0.8866666666666667,0.741404958677686
,6.39,-0.9346303070677809,-0.7719199455153847,-110.866414,107.917512,-209.473803,0.7660724999999999,0.8234725,0.0
,3.57,0.8230366250490191,-0.769578411790909,-53.667801,51.996165,80.572997,0.8329749999999999,0.871925,0.0
,5.74,0.9474325589305471,-0.7679157238789969,-50.232095,48.505736,97.119494,0.8444499999999999,0.87935,0.0
,6.46,-0.8280095044202639,-0.7675243337942371,-174.451046,168.32376,-264.009705,0.714890625,0.780390625,0.0
,3.75,-0.8220105808883567,-0.7672690793911331,-44.9964,43.39387,-67.265198,1.0,0.8768,0.7188013223140496
,6.43,-1.0097178796003734,-0.7644555213704552,-118.168503,113.320048,-260.517573,0.9523999999999999,0.9491999999999999,0.0
,6.46,0.5650823372183532,-0.7639389911783275,-44.418109,42.551554,39.001189,0.932425,0.936275,0.0
,4.47,-1.2671562481041496,-0.7629397029150982,-26.549942,25.383448,-117.230442,1.0,0.9524,0.9150957851239669
,5.48,0.8470137663266993,-0.7618288881126662,-46.521173,44.378373,72.74815,1.0,0.97,0.9684194214876034
,4.66,-1.2311290220581428,-0.7607905917406551,-71.606714,68.16658,-279.782221,0.718400625,0.783300625,0.0
,4.99,0.08887768075198757,-0.7593370815395942,-198.469921,188.385732,24.384833,1.0,0.8748,0.7143298347107437
,6.37,-1.125734732089172,-0.7586639953135624,-51.815588,49.116507,-149.682307,1.0,0.8518666666666667,0.6657149586776859
,4.56,0.6711177564347515,-0.7569078450202059,-142.682841,134.775878,155.855184,1.0,0.8950666666666667,0.7613619008264463
,6.1,-0.9739358025011015,-0.7567431732052803,-136.672978,129.056492,-276.623736,0.72859,0.79179,0.0
,6.44,1.0357572670156254,-0.7560802971553728,-156.518687,147.600197,362.974133,0.8491249999999999,0.882375,0.0
,6.16,0.02552882624916594,-0.7548592648106774,-181.578755,170.813749,6.365599,1.0,0.8128,0.562115702479339
,6.39,0.40109188137937435,-0.7528976019978986,-39.080886,36.619759,22.712381,1.0,0.9729333333333333,0.9775866942148761
,5.23,0.18619505818162638,-0.7515959354417612,-116.933685,109.284136,30.150041,0.75399,0.8131900000000001,0.0
,2.23,-0.7580416807154715,-0.7505086825842312,-88.662596,82.682121,-114.774841,1.0,0.806796875,0.5456249999999999
,5.42,0.5175640379101407,-0.7504877386332076,-53.319401,49.72078,41.507039,1.0,0.9149333333333334,0.8111722314049588
,4.62,-0.45131659294548443,-0.7502822261137848,-113.101873,105.424918,-74.9398,1.0,0.8208,0.6026157024793388
,6.47,0.5679371024626703,-0.7501887637323408,-65.818161,61.339249,57.406196,0.989375,0.973125,0.0
,5.15,1.16715813220991,-0.7487810684241446,-45.959902,42.711697,146.907164,1.0,0.8314666666666667,0.629392561983471
,5.6,-0.14991547497907343,-0.7474241621971818,-136.575598,126.577814,-28.127063,0.7778556249999999,0.833555625,0.0
,6.15,-0.4671827179502491,-0.7473257256273693,-79.964222,74.095957,-54.990583,0.90225,0.91675,0.0
,6.48,-0.2840928448540159,-0.7472537307957242,-90.392076,83.746454,-35.980328,1.0,0.8866666666666667,0.741404958677686
,5.95,0.46476568128233225,-0.7470490036744658,-20.33718,18.834275,13.898151,1.0,0.9461333333333333,0.8968046280991736
,5.95,0.5913562445251955,-0.7467759469129912,-11.691924,10.821992,10.69843,1.0,0.9553333333333334,0.9237830578512397
,4.46,0.9006710169327067,-0.7466877205193029,-13.136539,12.157018,22.586243,0.9523999999999999,0.9491999999999999,0.0
,5.73,-0.31989350970982167,-0.7458219499438509,-58.348783,53.903944,-26.315149,0.83,0.87,0.0
,5.76,-0.21568265769345837,-0.7452910207853943,-99.703232,92.01001,-29.724196,1.0,0.9084,0.7943866942148761
,5.16,0.3847656177706138,-0.7445621712897613,-77.988303,71.865489,42.945282,1.0,0.904,0.783305785123967
,5.47,-0.15337339110629467,-0.7435416772761202,-107.450007,98.811558,-22.566179,1.0,0.8997333333333333,0.7727325619834711
,6.48,-0.8626182141167126,-0.7428560246794742,-77.396295,71.076146,-122.705686,0.90225,0.91675,0.0
,6.48,0.2018364545919043,-0.7427520903225184,-28.090895,25.791629,7.803362,0.9808749999999999,0.967625,0.0
,5.59,-0.5299762261383787,-0.7420258588207632,-41.324526,37.886805,-32.846823,0.906075,0.919225,0.0
,6.19,-0.9090174083085464,-0.7419758551376938,-41.634569,38.167406,-72.509246,1.0,0.8969333333333334,0.7658858677685952
,6.04,0.3839098653850685,-0.740247979178219,-77.263865,70.583979,42.274076,1.0,0.9146666666666666,0.8104793388429753
,4.8,1.1717096541931384,-0.7400534622330843,-5.847532,5.339885,18.777611,1.0,0.9681333333333333,0.9626273553719009
,6.04,0.5404087223026646,-0.7389434328288164,-90.939267,82.859664,73.814473,1.0,0.8502666666666667,0.6625057024793389
,4.67,1.1085220157533235,-0.7377661209818831,-12.781485,11.618266,34.664578,0.991925,0.974775,0.0
,3.43,-1.0291664848810742,-0.7375401881102124,-52.268405,47.490561,-117.37957,0.6953125,0.7643125000000001,0.0
